,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,BLK_home,PF_home,STL_home,TO_home,BLK_away,PF_away,STL_away,TO_away,HOME_TEAM,VISITOR_TEAM
132,2010,100.0,0.506,0.769,0.5,23.0,36.0,94.0,0.429,0.833,0.261,31.0,49.0,1,6.0,13.0,7.0,17.0,1.0,15.0,12.0,14.0,Warriors,Bucks
133,2009,104.0,0.47100000000000003,0.7040000000000001,0.278,20.0,42.0,113.0,0.45799999999999996,0.795,0.28600000000000003,25.0,51.0,0,5.0,28.0,9.0,14.0,6.0,20.0,9.0,14.0,Warriors,Bucks
134,2008,119.0,0.489,0.818,0.3,27.0,46.0,96.0,0.43,0.762,0.429,17.0,45.0,1,9.0,18.0,6.0,10.0,6.0,26.0,4.0,15.0,Warriors,Bucks
135,2008,109.0,0.527,0.688,0.474,22.0,41.0,108.0,0.465,0.909,0.444,24.0,35.0,1,5.0,19.0,12.0,28.0,3.0,29.0,12.0,20.0,Warriors,Bucks
136,2007,120.0,0.523,0.938,0.682,29.0,41.0,90.0,0.402,0.68,0.231,19.0,44.0,1,6.0,21.0,16.0,17.0,4.0,16.0,9.0,23.0,Warriors,Bucks
137,2006,110.0,0.494,0.8,0.32299999999999995,31.0,33.0,115.0,0.48200000000000004,0.6759999999999999,0.37,29.0,44.0,0,3.0,29.0,10.0,18.0,1.0,19.0,8.0,19.0,Warriors,Bucks
138,2005,87.0,0.3670000000000001,0.69,0.31,21.0,42.0,90.0,0.39299999999999996,0.76,0.5,23.0,58.0,0,10.0,24.0,10.0,11.0,1.0,24.0,5.0,15.0,Warriors,Bucks
139,2004,118.0,0.489,0.607,0.355,28.0,36.0,117.0,0.506,0.8059999999999999,0.429,25.0,48.0,1,5.0,34.0,10.0,13.0,2.0,28.0,5.0,20.0,Warriors,Bucks
140,2003,98.0,0.488,0.636,0.5,23.0,46.0,89.0,0.451,0.75,0.125,15.0,35.0,1,6.0,22.0,6.0,13.0,2.0,23.0,9.0,10.0,Warriors,Bucks
141,2018,111.0,0.483,0.773,0.35700000000000004,31.0,38.0,134.0,0.515,0.778,0.257,33.0,46.0,0,6.0,22.0,5.0,18.0,7.0,23.0,11.0,12.0,Warriors,Bucks
142,2017,107.0,0.547,1.0,0.5,26.0,31.0,116.0,0.552,0.9,0.55,30.0,36.0,0,7.0,19.0,10.0,18.0,3.0,17.0,16.0,15.0,Warriors,Bucks
143,2016,117.0,0.6,0.789,0.522,30.0,44.0,92.0,0.40399999999999997,0.7859999999999999,0.33299999999999996,19.0,35.0,1,6.0,16.0,5.0,12.0,7.0,17.0,8.0,11.0,Warriors,Bucks
144,2015,121.0,0.483,0.757,0.34600000000000003,31.0,46.0,112.0,0.462,0.857,0.222,25.0,41.0,1,4.0,22.0,7.0,15.0,7.0,29.0,6.0,16.0,Warriors,Bucks
145,2014,102.0,0.507,0.56,0.41200000000000003,30.0,34.0,93.0,0.425,0.8,0.35700000000000004,17.0,47.0,1,8.0,24.0,16.0,16.0,1.0,19.0,11.0,23.0,Warriors,Bucks
146,2019,102.0,0.402,0.7140000000000001,0.3,23.0,47.0,123.0,0.48200000000000004,0.657,0.419,26.0,52.0,0,6.0,27.0,10.0,14.0,14.0,16.0,9.0,19.0,Knicks,Bucks
147,2013,115.0,0.5529999999999999,0.821,0.4,14.0,41.0,94.0,0.4320000000000001,0.741,0.4,17.0,32.0,1,7.0,23.0,3.0,11.0,1.0,21.0,6.0,10.0,Knicks,Bucks
148,2013,90.0,0.507,0.882,0.231,17.0,34.0,83.0,0.45899999999999996,0.833,0.313,19.0,31.0,1,6.0,16.0,12.0,22.0,4.0,22.0,10.0,23.0,Knicks,Bucks
149,2012,101.0,0.461,0.875,0.33299999999999996,17.0,50.0,83.0,0.382,0.722,0.4,16.0,40.0,1,2.0,18.0,6.0,9.0,2.0,16.0,5.0,13.0,Knicks,Bucks
150,2012,96.0,0.42100000000000004,0.731,0.371,17.0,50.0,86.0,0.39799999999999996,0.706,0.4,18.0,40.0,1,4.0,15.0,5.0,15.0,3.0,22.0,7.0,13.0,Knicks,Bucks
151,2011,89.0,0.35100000000000003,0.857,0.226,16.0,54.0,80.0,0.365,0.667,0.25,17.0,41.0,1,2.0,19.0,9.0,23.0,0.0,28.0,12.0,19.0,Knicks,Bucks
152,2011,86.0,0.37,0.7879999999999999,0.273,13.0,43.0,100.0,0.47600000000000003,0.7,0.364,19.0,47.0,0,4.0,22.0,13.0,24.0,1.0,25.0,11.0,19.0,Knicks,Bucks
153,2010,96.0,0.4,0.87,0.21100000000000002,13.0,40.0,102.0,0.506,0.789,0.5,21.0,42.0,0,3.0,19.0,4.0,10.0,7.0,19.0,6.0,12.0,Knicks,Bucks
154,2010,114.0,0.5,0.929,0.364,20.0,43.0,108.0,0.439,0.7809999999999999,0.478,18.0,40.0,1,3.0,26.0,9.0,17.0,3.0,25.0,8.0,15.0,Knicks,Bucks
155,2009,67.0,0.33799999999999997,0.7140000000000001,0.20800000000000002,10.0,35.0,83.0,0.43,0.625,0.222,20.0,61.0,0,1.0,13.0,14.0,14.0,5.0,16.0,7.0,18.0,Knicks,Bucks
156,2009,107.0,0.44799999999999995,0.759,0.35,18.0,43.0,114.0,0.478,0.8,0.41700000000000004,21.0,45.0,0,8.0,20.0,5.0,11.0,4.0,23.0,6.0,11.0,Knicks,Bucks
157,2008,81.0,0.387,0.8,0.33299999999999996,17.0,43.0,105.0,0.467,0.929,0.348,25.0,43.0,0,3.0,15.0,6.0,23.0,4.0,20.0,13.0,11.0,Knicks,Bucks
158,2008,86.0,0.37,0.778,0.33299999999999996,19.0,41.0,94.0,0.444,0.6,0.364,21.0,48.0,0,1.0,26.0,9.0,16.0,3.0,15.0,8.0,14.0,Knicks,Bucks
159,2007,91.0,0.474,0.565,0.375,14.0,37.0,88.0,0.462,0.7859999999999999,0.313,12.0,37.0,1,3.0,21.0,7.0,12.0,6.0,19.0,2.0,12.0,Knicks,Bucks
160,2006,95.0,0.423,0.8059999999999999,0.455,19.0,42.0,93.0,0.442,0.792,0.4,17.0,42.0,1,4.0,24.0,6.0,23.0,2.0,24.0,12.0,16.0,Knicks,Bucks
161,2006,115.0,0.562,0.667,0.41200000000000003,31.0,46.0,107.0,0.517,0.75,0.4,18.0,35.0,1,4.0,16.0,5.0,14.0,0.0,20.0,3.0,10.0,Knicks,Bucks
162,2005,80.0,0.43799999999999994,0.667,0.25,18.0,34.0,97.0,0.5,0.722,0.375,23.0,42.0,0,3.0,20.0,7.0,16.0,6.0,23.0,10.0,16.0,Knicks,Bucks
163,2005,92.0,0.532,0.462,0.33299999999999996,22.0,32.0,112.0,0.5379999999999999,0.696,0.632,24.0,34.0,0,4.0,22.0,7.0,18.0,2.0,18.0,10.0,13.0,Knicks,Bucks
164,2004,108.0,0.56,0.9470000000000001,0.462,25.0,41.0,90.0,0.423,0.679,0.278,16.0,38.0,1,1.0,22.0,11.0,15.0,1.0,14.0,7.0,14.0,Knicks,Bucks
165,2004,96.0,0.45299999999999996,0.7809999999999999,0.214,18.0,38.0,101.0,0.451,0.857,0.3,21.0,42.0,0,3.0,24.0,6.0,13.0,3.0,25.0,7.0,13.0,Knicks,Bucks
166,2003,94.0,0.451,0.789,0.455,21.0,47.0,88.0,0.4,0.867,0.17600000000000002,18.0,43.0,1,8.0,17.0,8.0,18.0,5.0,19.0,10.0,16.0,Knicks,Bucks
167,2003,90.0,0.44,0.667,0.28600000000000003,24.0,45.0,106.0,0.46799999999999997,0.818,0.385,21.0,38.0,0,4.0,23.0,7.0,17.0,3.0,17.0,9.0,8.0,Knicks,Bucks
168,2018,95.0,0.361,0.81,0.276,17.0,57.0,109.0,0.449,0.6759999999999999,0.188,22.0,51.0,0,3.0,25.0,4.0,14.0,8.0,19.0,9.0,8.0,Knicks,Bucks
169,2018,136.0,0.531,0.667,0.588,30.0,41.0,134.0,0.489,0.774,0.429,28.0,51.0,1,2.0,23.0,5.0,16.0,4.0,25.0,11.0,16.0,Knicks,Bucks
170,2017,102.0,0.4320000000000001,1.0,0.429,30.0,44.0,115.0,0.484,0.882,0.4,30.0,48.0,0,7.0,17.0,3.0,8.0,10.0,13.0,6.0,10.0,Knicks,Bucks
171,2017,89.0,0.41600000000000004,0.667,0.217,20.0,47.0,103.0,0.451,0.778,0.308,23.0,43.0,0,6.0,19.0,5.0,17.0,6.0,17.0,11.0,14.0,Knicks,Bucks
172,2016,104.0,0.447,0.583,0.46399999999999997,26.0,46.0,105.0,0.474,0.71,0.321,20.0,42.0,0,3.0,19.0,9.0,13.0,5.0,15.0,7.0,13.0,Knicks,Bucks
173,2015,100.0,0.46399999999999997,0.833,0.292,25.0,43.0,88.0,0.4,0.7,0.231,19.0,42.0,1,7.0,21.0,5.0,11.0,4.0,16.0,7.0,11.0,Knicks,Bucks
174,2015,92.0,0.40700000000000003,0.7859999999999999,0.16699999999999998,20.0,43.0,99.0,0.4320000000000001,0.897,0.214,21.0,41.0,0,5.0,22.0,3.0,15.0,5.0,24.0,6.0,12.0,Knicks,Bucks
175,2014,91.0,0.47200000000000003,0.75,0.385,22.0,42.0,99.0,0.48700000000000004,0.655,0.353,18.0,33.0,0,5.0,26.0,7.0,24.0,3.0,22.0,17.0,17.0,Knicks,Bucks
176,2014,82.0,0.408,0.7859999999999999,0.36,23.0,36.0,95.0,0.455,0.778,0.25,23.0,48.0,0,2.0,20.0,8.0,16.0,4.0,20.0,10.0,18.0,Knicks,Bucks
177,2014,107.0,0.3720000000000001,0.958,0.4,26.0,38.0,120.0,0.597,0.757,0.5,26.0,38.0,0,3.0,27.0,6.0,11.0,3.0,26.0,4.0,16.0,Knicks,Bucks
178,2019,86.0,0.363,0.5710000000000001,0.293,20.0,46.0,112.0,0.505,0.6920000000000001,0.39299999999999996,29.0,56.0,0,8.0,18.0,10.0,18.0,8.0,13.0,9.0,18.0,Hawks,Bucks
179,2013,102.0,0.486,0.85,0.44799999999999995,23.0,41.0,97.0,0.41600000000000004,0.769,0.158,24.0,43.0,1,6.0,22.0,3.0,17.0,3.0,21.0,13.0,8.0,Hawks,Bucks
180,2012,109.0,0.506,0.68,0.3,26.0,46.0,104.0,0.413,0.688,0.515,27.0,48.0,1,5.0,13.0,14.0,17.0,4.0,19.0,14.0,18.0,Hawks,Bucks
181,2012,98.0,0.48100000000000004,0.8240000000000001,0.444,26.0,47.0,90.0,0.374,0.727,0.42100000000000004,20.0,46.0,1,6.0,15.0,7.0,16.0,8.0,17.0,7.0,10.0,Hawks,Bucks
182,2011,99.0,0.45299999999999996,0.867,0.348,20.0,51.0,94.0,0.376,0.857,0.33299999999999996,19.0,43.0,1,4.0,19.0,7.0,23.0,0.0,22.0,11.0,16.0,Hawks,Bucks
183,2010,110.0,0.63,0.875,0.579,31.0,41.0,85.0,0.419,0.769,0.3,22.0,31.0,1,8.0,17.0,5.0,21.0,2.0,14.0,11.0,12.0,Hawks,Bucks
184,2010,91.0,0.493,0.667,0.385,24.0,32.0,108.0,0.517,0.7140000000000001,0.5329999999999999,23.0,44.0,0,3.0,16.0,3.0,17.0,3.0,16.0,11.0,12.0,Hawks,Bucks
185,2009,95.0,0.474,0.81,0.375,21.0,55.0,74.0,0.326,0.737,0.21100000000000002,15.0,34.0,1,8.0,21.0,1.0,9.0,2.0,20.0,5.0,5.0,Hawks,Bucks
186,2009,87.0,0.434,0.765,0.182,16.0,39.0,91.0,0.405,0.7929999999999999,0.42100000000000004,16.0,39.0,0,8.0,25.0,6.0,12.0,3.0,21.0,10.0,10.0,Hawks,Bucks
187,2009,96.0,0.475,0.85,0.273,26.0,40.0,86.0,0.41100000000000003,0.5710000000000001,0.16699999999999998,18.0,47.0,1,8.0,14.0,9.0,10.0,6.0,21.0,5.0,12.0,Hawks,Bucks
188,2009,102.0,0.539,0.737,0.545,18.0,40.0,92.0,0.451,0.706,0.3,11.0,35.0,1,11.0,17.0,8.0,13.0,1.0,18.0,11.0,12.0,Hawks,Bucks
189,2009,106.0,0.433,0.833,0.231,21.0,47.0,102.0,0.457,0.92,0.33299999999999996,23.0,43.0,1,3.0,23.0,10.0,12.0,5.0,25.0,7.0,16.0,Hawks,Bucks
190,2008,117.0,0.5579999999999999,0.767,0.5,31.0,44.0,87.0,0.38,0.7390000000000001,0.455,22.0,37.0,1,4.0,19.0,12.0,14.0,3.0,22.0,8.0,16.0,Hawks,Bucks
191,2008,102.0,0.5,0.7859999999999999,0.41700000000000004,21.0,32.0,96.0,0.48700000000000004,0.727,0.16699999999999998,22.0,35.0,1,5.0,24.0,8.0,14.0,3.0,25.0,7.0,14.0,Hawks,Bucks
192,2007,115.0,0.573,0.733,0.368,25.0,27.0,96.0,0.48100000000000004,0.696,0.4,23.0,41.0,1,5.0,24.0,9.0,11.0,5.0,25.0,6.0,20.0,Hawks,Bucks
193,2007,96.0,0.473,0.833,0.545,18.0,38.0,80.0,0.44299999999999995,0.789,0.17600000000000002,16.0,34.0,1,5.0,17.0,10.0,13.0,7.0,18.0,10.0,19.0,Hawks,Bucks
194,2006,115.0,0.466,0.706,0.45,29.0,52.0,102.0,0.44,0.6920000000000001,0.45,20.0,36.0,1,6.0,25.0,11.0,11.0,3.0,24.0,6.0,13.0,Hawks,Bucks
195,2006,101.0,0.475,0.773,0.348,15.0,45.0,103.0,0.507,0.6759999999999999,0.364,10.0,33.0,0,5.0,29.0,8.0,17.0,1.0,25.0,6.0,17.0,Hawks,Bucks
196,2005,89.0,0.44299999999999995,0.7190000000000001,0.235,19.0,36.0,99.0,0.4320000000000001,0.7879999999999999,0.188,19.0,46.0,0,5.0,26.0,6.0,14.0,2.0,22.0,6.0,12.0,Hawks,Bucks
197,2005,102.0,0.41600000000000004,0.6970000000000001,0.263,23.0,36.0,118.0,0.513,0.8370000000000001,0.308,15.0,46.0,0,5.0,34.0,9.0,13.0,7.0,23.0,5.0,17.0,Hawks,Bucks
198,2004,103.0,0.551,0.737,0.375,24.0,47.0,80.0,0.414,0.625,0.3,22.0,28.0,1,10.0,23.0,9.0,21.0,4.0,17.0,10.0,16.0,Hawks,Bucks
199,2003,93.0,0.455,0.741,0.33299999999999996,19.0,47.0,83.0,0.368,0.862,0.16699999999999998,15.0,39.0,1,2.0,21.0,9.0,14.0,4.0,21.0,6.0,17.0,Hawks,Bucks
200,2003,94.0,0.39799999999999996,0.7140000000000001,0.28600000000000003,18.0,56.0,106.0,0.506,0.7140000000000001,0.636,30.0,31.0,0,5.0,21.0,3.0,19.0,7.0,23.0,8.0,7.0,Hawks,Bucks
201,2019,127.0,0.45799999999999996,0.8059999999999999,0.452,27.0,43.0,135.0,0.529,0.765,0.395,25.0,46.0,0,2.0,26.0,8.0,13.0,8.0,25.0,6.0,19.0,Hawks,Bucks
202,2018,136.0,0.441,0.588,0.361,36.0,58.0,135.0,0.414,0.9570000000000001,0.309,30.0,71.0,1,10.0,13.0,10.0,9.0,3.0,20.0,6.0,16.0,Hawks,Bucks
203,2018,114.0,0.406,0.8,0.316,19.0,54.0,133.0,0.5329999999999999,0.727,0.3670000000000001,28.0,39.0,0,5.0,30.0,3.0,24.0,4.0,25.0,13.0,14.0,Hawks,Bucks
204,2017,106.0,0.46799999999999997,0.8079999999999999,0.44799999999999995,27.0,31.0,117.0,0.5429999999999999,0.762,0.5,30.0,43.0,0,2.0,21.0,9.0,16.0,3.0,27.0,9.0,14.0,Hawks,Bucks
205,2016,111.0,0.525,0.778,0.5,29.0,37.0,98.0,0.494,0.778,0.316,25.0,36.0,1,4.0,20.0,9.0,19.0,4.0,25.0,11.0,16.0,Hawks,Bucks
206,2016,107.0,0.486,0.871,0.313,29.0,39.0,100.0,0.39799999999999996,0.778,0.25,25.0,47.0,1,8.0,17.0,6.0,16.0,2.0,25.0,9.0,14.0,Hawks,Bucks
207,2015,101.0,0.423,0.8240000000000001,0.156,26.0,45.0,90.0,0.41700000000000004,0.654,0.231,16.0,49.0,1,6.0,21.0,10.0,11.0,9.0,16.0,4.0,15.0,Hawks,Bucks
208,2015,109.0,0.415,0.667,0.22,31.0,49.0,117.0,0.442,0.688,0.17600000000000002,23.0,65.0,0,8.0,27.0,11.0,16.0,10.0,21.0,12.0,17.0,Hawks,Bucks
209,2014,101.0,0.456,0.833,0.31,29.0,42.0,88.0,0.45299999999999996,0.696,0.235,26.0,39.0,1,4.0,20.0,5.0,11.0,2.0,22.0,4.0,11.0,Hawks,Bucks
210,2014,77.0,0.408,0.7859999999999999,0.174,20.0,38.0,107.0,0.506,0.826,0.42100000000000004,28.0,40.0,0,4.0,19.0,8.0,22.0,6.0,19.0,15.0,15.0,Hawks,Bucks
211,2013,96.0,0.506,0.643,0.34600000000000003,22.0,35.0,77.0,0.43799999999999994,1.0,0.222,18.0,42.0,1,5.0,12.0,12.0,9.0,3.0,16.0,3.0,17.0,Heat,Bucks
212,2013,118.0,0.5820000000000001,0.583,0.522,29.0,40.0,95.0,0.418,0.857,0.3670000000000001,19.0,34.0,1,7.0,17.0,9.0,13.0,1.0,15.0,10.0,18.0,Heat,Bucks
213,2012,98.0,0.449,0.846,0.316,17.0,43.0,86.0,0.5,0.588,0.222,23.0,33.0,1,3.0,17.0,10.0,14.0,2.0,21.0,9.0,16.0,Heat,Bucks
214,2012,110.0,0.5589999999999999,0.818,0.304,22.0,46.0,87.0,0.415,0.6,0.26899999999999996,14.0,31.0,1,3.0,19.0,8.0,19.0,0.0,23.0,10.0,12.0,Heat,Bucks
215,2012,94.0,0.4320000000000001,1.0,0.22899999999999998,22.0,49.0,83.0,0.44,0.5710000000000001,0.36,19.0,37.0,1,3.0,13.0,12.0,17.0,2.0,15.0,13.0,19.0,Heat,Bucks
216,2012,113.0,0.47700000000000004,0.6970000000000001,0.444,25.0,54.0,106.0,0.42200000000000004,0.75,0.172,18.0,47.0,1,4.0,13.0,7.0,15.0,3.0,21.0,9.0,11.0,Heat,Bucks
217,2011,82.0,0.373,0.8290000000000001,0.25,9.0,42.0,91.0,0.35,0.882,0.16699999999999998,18.0,42.0,0,2.0,25.0,7.0,21.0,5.0,28.0,10.0,14.0,Heat,Bucks
218,2010,85.0,0.405,0.81,0.348,14.0,43.0,90.0,0.447,1.0,0.35,16.0,38.0,0,6.0,15.0,6.0,16.0,4.0,16.0,11.0,9.0,Heat,Bucks
219,2010,101.0,0.446,0.838,0.33299999999999996,14.0,47.0,89.0,0.397,0.765,0.41700000000000004,14.0,34.0,1,7.0,22.0,8.0,13.0,4.0,25.0,8.0,9.0,Heat,Bucks
220,2009,71.0,0.359,0.667,0.231,9.0,41.0,94.0,0.48100000000000004,0.8,0.385,24.0,47.0,0,4.0,14.0,8.0,10.0,6.0,16.0,2.0,12.0,Heat,Bucks
221,2009,81.0,0.364,0.679,0.273,13.0,38.0,97.0,0.507,0.818,0.313,22.0,47.0,0,4.0,19.0,11.0,12.0,4.0,23.0,7.0,14.0,Heat,Bucks
222,2008,102.0,0.48100000000000004,0.895,0.474,23.0,49.0,85.0,0.369,0.778,0.14300000000000002,16.0,44.0,1,3.0,20.0,8.0,16.0,4.0,15.0,6.0,10.0,Heat,Bucks
223,2008,83.0,0.44299999999999995,0.684,0.4,19.0,35.0,98.0,0.45,0.857,0.42100000000000004,21.0,45.0,0,5.0,20.0,7.0,14.0,1.0,16.0,4.0,9.0,Heat,Bucks
224,2007,78.0,0.377,0.88,0.267,15.0,36.0,73.0,0.355,0.7140000000000001,0.308,11.0,54.0,1,8.0,20.0,9.0,11.0,2.0,21.0,4.0,19.0,Heat,Bucks
225,2007,98.0,0.514,0.619,0.529,20.0,28.0,103.0,0.521,0.7040000000000001,0.47100000000000003,18.0,41.0,0,2.0,17.0,14.0,16.0,3.0,20.0,8.0,20.0,Heat,Bucks
226,2006,110.0,0.603,0.563,0.5379999999999999,29.0,43.0,80.0,0.405,0.667,0.4,15.0,34.0,1,6.0,19.0,14.0,12.0,1.0,18.0,7.0,19.0,Heat,Bucks
227,2005,115.0,0.616,0.606,0.5,25.0,44.0,89.0,0.423,0.69,0.474,14.0,32.0,1,5.0,24.0,8.0,16.0,2.0,26.0,11.0,14.0,Heat,Bucks
228,2005,109.0,0.48100000000000004,0.8059999999999999,0.28600000000000003,17.0,33.0,98.0,0.466,0.735,0.35700000000000004,12.0,40.0,1,4.0,23.0,9.0,13.0,2.0,33.0,6.0,18.0,Heat,Bucks
229,2004,110.0,0.5539999999999999,0.657,0.35700000000000004,24.0,47.0,71.0,0.321,0.81,0.267,9.0,38.0,1,6.0,18.0,8.0,8.0,3.0,21.0,3.0,11.0,Heat,Bucks
230,2004,112.0,0.45399999999999996,0.517,0.33299999999999996,30.0,50.0,110.0,0.41,0.7929999999999999,0.33299999999999996,25.0,55.0,1,8.0,28.0,4.0,16.0,5.0,29.0,8.0,14.0,Heat,Bucks
231,2003,104.0,0.46399999999999997,0.731,0.41200000000000003,22.0,40.0,98.0,0.449,0.914,0.267,17.0,35.0,1,3.0,30.0,10.0,10.0,3.0,22.0,6.0,15.0,Heat,Bucks
232,2018,98.0,0.409,0.56,0.364,21.0,45.0,113.0,0.47700000000000004,0.708,0.364,29.0,52.0,0,5.0,18.0,7.0,12.0,9.0,21.0,8.0,15.0,Heat,Bucks
233,2018,94.0,0.382,0.696,0.313,22.0,57.0,87.0,0.369,0.727,0.209,20.0,48.0,1,3.0,18.0,9.0,12.0,9.0,19.0,6.0,15.0,Heat,Bucks
234,2017,91.0,0.364,0.9440000000000001,0.385,16.0,51.0,85.0,0.42100000000000004,0.882,0.3,18.0,37.0,1,7.0,21.0,7.0,16.0,9.0,20.0,9.0,17.0,Heat,Bucks
235,2017,97.0,0.461,0.8,0.379,23.0,49.0,79.0,0.316,0.9259999999999999,0.14300000000000002,9.0,40.0,1,8.0,18.0,8.0,13.0,1.0,23.0,8.0,15.0,Heat,Bucks
236,2016,109.0,0.532,0.636,0.433,18.0,39.0,97.0,0.418,0.7809999999999999,0.33299999999999996,17.0,41.0,1,3.0,24.0,8.0,11.0,2.0,18.0,6.0,11.0,Heat,Bucks
237,2016,96.0,0.402,0.524,0.233,19.0,59.0,73.0,0.32899999999999996,0.769,0.304,20.0,48.0,1,8.0,18.0,5.0,7.0,8.0,20.0,4.0,13.0,Heat,Bucks
238,2015,79.0,0.365,0.769,0.22699999999999998,13.0,38.0,91.0,0.486,0.875,0.41700000000000004,19.0,39.0,0,2.0,14.0,6.0,14.0,4.0,19.0,6.0,17.0,Heat,Bucks
239,2014,102.0,0.507,0.731,0.35,20.0,33.0,109.0,0.5489999999999999,0.733,0.563,25.0,34.0,0,1.0,23.0,5.0,12.0,3.0,22.0,7.0,12.0,Heat,Bucks
240,2014,84.0,0.41100000000000003,0.591,0.44,19.0,40.0,91.0,0.473,0.615,0.278,16.0,40.0,0,6.0,20.0,10.0,17.0,1.0,24.0,11.0,16.0,Heat,Bucks
241,2013,93.0,0.42,0.652,0.28600000000000003,28.0,52.0,78.0,0.405,0.7859999999999999,0.292,20.0,34.0,1,5.0,18.0,9.0,12.0,9.0,20.0,6.0,15.0,Cavaliers,Bucks
242,2013,114.0,0.39,0.9259999999999999,0.39299999999999996,18.0,56.0,111.0,0.4,0.84,0.345,22.0,52.0,1,12.0,22.0,5.0,12.0,7.0,23.0,7.0,11.0,Cavaliers,Bucks
243,2013,99.0,0.415,0.706,0.33299999999999996,21.0,50.0,87.0,0.377,0.6759999999999999,0.222,18.0,38.0,1,5.0,33.0,11.0,26.0,13.0,27.0,15.0,23.0,Cavaliers,Bucks
244,2012,113.0,0.523,0.773,0.4,27.0,44.0,108.0,0.467,0.615,0.5,34.0,41.0,1,5.0,17.0,10.0,16.0,6.0,20.0,6.0,17.0,Cavaliers,Bucks
245,2012,86.0,0.395,0.929,0.5,21.0,46.0,90.0,0.39799999999999996,0.7040000000000001,0.33299999999999996,23.0,43.0,0,4.0,22.0,11.0,24.0,7.0,18.0,16.0,17.0,Cavaliers,Bucks
246,2012,80.0,0.385,0.7,0.4,19.0,40.0,97.0,0.44,0.895,0.3,22.0,42.0,0,4.0,20.0,9.0,22.0,8.0,16.0,11.0,12.0,Cavaliers,Bucks
247,2011,84.0,0.4,0.526,0.273,17.0,41.0,121.0,0.568,0.611,0.625,32.0,52.0,0,1.0,15.0,2.0,10.0,3.0,18.0,9.0,6.0,Cavaliers,Bucks
248,2011,112.0,0.489,0.563,0.47100000000000003,33.0,48.0,113.0,0.408,0.8059999999999999,0.33299999999999996,26.0,51.0,0,5.0,26.0,6.0,17.0,8.0,25.0,7.0,14.0,Cavaliers,Bucks
249,2010,88.0,0.382,0.8,0.5710000000000001,16.0,36.0,102.0,0.506,0.833,0.25,24.0,39.0,0,1.0,26.0,3.0,15.0,7.0,29.0,7.0,14.0,Cavaliers,Bucks
250,2010,83.0,0.42100000000000004,0.684,0.28600000000000003,20.0,40.0,81.0,0.37799999999999995,0.636,0.35700000000000004,18.0,45.0,1,4.0,16.0,2.0,12.0,3.0,18.0,7.0,8.0,Cavaliers,Bucks
251,2010,83.0,0.413,0.9470000000000001,0.2,15.0,38.0,77.0,0.436,0.7140000000000001,0.235,24.0,38.0,1,4.0,14.0,11.0,17.0,8.0,22.0,11.0,17.0,Cavaliers,Bucks
252,2009,101.0,0.466,0.644,0.25,26.0,43.0,98.0,0.456,0.889,0.32,26.0,42.0,1,4.0,12.0,7.0,12.0,3.0,29.0,6.0,14.0,Cavaliers,Bucks
253,2009,85.0,0.424,0.774,0.35700000000000004,18.0,44.0,82.0,0.364,0.7859999999999999,0.26899999999999996,24.0,41.0,1,8.0,16.0,5.0,13.0,6.0,22.0,4.0,9.0,Cavaliers,Bucks
254,2008,91.0,0.419,0.69,0.529,20.0,41.0,73.0,0.373,0.929,0.222,19.0,41.0,1,2.0,20.0,14.0,12.0,3.0,23.0,7.0,18.0,Cavaliers,Bucks
255,2008,99.0,0.486,0.813,0.15,20.0,36.0,93.0,0.38,0.8390000000000001,0.43799999999999994,16.0,45.0,1,6.0,23.0,7.0,9.0,2.0,26.0,3.0,16.0,Cavaliers,Bucks
256,2007,104.0,0.4,0.7809999999999999,0.17600000000000002,25.0,50.0,99.0,0.424,0.727,0.2,22.0,53.0,1,7.0,23.0,8.0,11.0,7.0,28.0,4.0,18.0,Cavaliers,Bucks
257,2007,107.0,0.47,0.84,0.381,19.0,40.0,111.0,0.475,0.732,0.35700000000000004,22.0,42.0,0,3.0,31.0,5.0,13.0,7.0,21.0,8.0,10.0,Cavaliers,Bucks
258,2006,109.0,0.483,0.654,0.353,30.0,53.0,96.0,0.449,0.737,0.414,20.0,30.0,1,5.0,18.0,9.0,13.0,0.0,20.0,7.0,14.0,Cavaliers,Bucks
259,2006,109.0,0.5,0.519,0.5,26.0,40.0,99.0,0.405,0.8059999999999999,0.14300000000000002,14.0,44.0,1,7.0,26.0,8.0,17.0,1.0,26.0,5.0,19.0,Cavaliers,Bucks
260,2005,89.0,0.493,0.769,0.278,29.0,41.0,86.0,0.386,0.7140000000000001,0.35,18.0,45.0,1,7.0,19.0,4.0,14.0,2.0,14.0,5.0,12.0,Cavaliers,Bucks
261,2005,96.0,0.439,0.586,0.292,22.0,49.0,88.0,0.415,0.875,0.273,17.0,39.0,1,4.0,17.0,5.0,9.0,4.0,24.0,6.0,10.0,Cavaliers,Bucks
262,2004,98.0,0.478,0.5710000000000001,0.444,29.0,41.0,81.0,0.414,0.792,0.28600000000000003,16.0,39.0,1,4.0,21.0,7.0,8.0,2.0,18.0,1.0,12.0,Cavaliers,Bucks
263,2004,104.0,0.43,0.963,0.308,28.0,48.0,87.0,0.447,0.731,0.0,22.0,31.0,1,6.0,19.0,9.0,14.0,5.0,19.0,7.0,13.0,Cavaliers,Bucks
