,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME_TEAM,VISITOR_TEAM
6841,2006,109.0,0.525,0.6,0.41200000000000003,24.0,35.0,98.0,0.486,0.81,0.5,12.0,39.0,1,Lakers,Thunder
6842,2006,118.0,0.5539999999999999,0.7709999999999999,0.563,22.0,43.0,112.0,0.449,0.813,0.355,23.0,40.0,1,Lakers,Thunder
6843,2006,104.0,0.344,0.361,0.33299999999999996,29.0,29.0,101.0,0.342,0.461,0.076,15.0,36.0,1,Lakers,Thunder
6844,2005,113.0,0.462,0.72,0.39299999999999996,25.0,40.0,120.0,0.588,0.792,0.5,26.0,40.0,0,Lakers,Thunder
6845,2005,108.0,0.44,0.706,0.5,21.0,45.0,96.0,0.418,0.75,0.414,19.0,40.0,1,Lakers,Thunder
6846,2004,100.0,0.45899999999999996,0.65,0.34600000000000003,17.0,37.0,102.0,0.47200000000000003,0.8,0.33299999999999996,19.0,38.0,0,Lakers,Thunder
6847,2004,93.0,0.45899999999999996,0.773,0.308,21.0,36.0,104.0,0.409,1.0,0.39399999999999996,21.0,48.0,0,Lakers,Thunder
6848,2003,99.0,0.452,0.765,0.318,22.0,41.0,91.0,0.439,0.789,0.222,24.0,42.0,1,Lakers,Thunder
6849,2003,96.0,0.465,0.579,0.313,26.0,39.0,82.0,0.419,0.833,0.25,17.0,43.0,1,Lakers,Thunder
6850,2019,112.0,0.483,0.632,0.452,29.0,46.0,107.0,0.475,0.88,0.321,22.0,39.0,1,Lakers,Thunder
6851,2018,100.0,0.41600000000000004,0.594,0.259,24.0,54.0,107.0,0.381,0.645,0.226,22.0,64.0,0,Lakers,Thunder
6852,2017,106.0,0.43799999999999994,0.9229999999999999,0.32299999999999995,28.0,51.0,81.0,0.35600000000000004,0.474,0.235,16.0,50.0,1,Lakers,Thunder
6853,2017,96.0,0.413,0.6,0.33299999999999996,24.0,45.0,133.0,0.602,0.778,0.467,36.0,44.0,0,Lakers,Thunder
6854,2016,111.0,0.506,0.813,0.519,25.0,35.0,109.0,0.489,0.727,0.40700000000000003,29.0,40.0,1,Lakers,Thunder
6855,2015,113.0,0.47600000000000003,0.96,0.34600000000000003,19.0,34.0,117.0,0.506,0.846,0.294,17.0,45.0,0,Lakers,Thunder
6856,2015,85.0,0.36,0.636,0.28,19.0,35.0,120.0,0.537,0.765,0.263,23.0,61.0,0,Lakers,Thunder
6857,2014,101.0,0.444,0.667,0.36,25.0,49.0,108.0,0.41200000000000003,0.7390000000000001,0.344,21.0,55.0,0,Lakers,Thunder
6858,2014,103.0,0.48200000000000004,0.733,0.4,28.0,43.0,104.0,0.43,0.759,0.381,21.0,42.0,0,Lakers,Thunder
6859,2019,96.0,0.36,0.833,0.273,16.0,51.0,108.0,0.41200000000000003,0.794,0.344,12.0,54.0,0,Trail Blazers,Thunder
6860,2013,95.0,0.376,0.889,0.304,17.0,42.0,98.0,0.48200000000000004,0.917,0.5,14.0,44.0,0,Trail Blazers,Thunder
6861,2013,111.0,0.449,0.882,0.348,22.0,47.0,104.0,0.43799999999999994,0.875,0.455,11.0,43.0,1,Trail Blazers,Thunder
6862,2012,90.0,0.409,0.667,0.3,20.0,36.0,106.0,0.519,0.81,0.409,16.0,40.0,0,Trail Blazers,Thunder
6863,2012,83.0,0.36,0.833,0.28600000000000003,17.0,42.0,87.0,0.451,0.773,0.261,20.0,43.0,0,Trail Blazers,Thunder
6864,2011,95.0,0.43,0.8,0.43799999999999994,15.0,30.0,109.0,0.57,0.813,0.353,16.0,43.0,0,Trail Blazers,Thunder
6865,2011,107.0,0.423,0.769,0.25,23.0,39.0,111.0,0.45299999999999996,0.8640000000000001,0.273,17.0,59.0,0,Trail Blazers,Thunder
6866,2010,98.0,0.43,0.9259999999999999,0.294,24.0,35.0,91.0,0.41,0.87,0.259,15.0,48.0,1,Trail Blazers,Thunder
6867,2010,106.0,0.467,0.8,0.25,27.0,38.0,107.0,0.494,0.9229999999999999,0.2,12.0,47.0,0,Trail Blazers,Thunder
6868,2009,103.0,0.5,0.741,0.2,20.0,35.0,95.0,0.469,0.778,0.389,11.0,35.0,1,Trail Blazers,Thunder
6869,2009,77.0,0.40299999999999997,0.857,0.15,18.0,47.0,89.0,0.425,0.7859999999999999,0.313,16.0,41.0,0,Trail Blazers,Thunder
6870,2008,113.0,0.511,0.81,0.4,21.0,54.0,83.0,0.402,0.789,0.16699999999999998,19.0,36.0,1,Trail Blazers,Thunder
6871,2008,106.0,0.488,0.7,0.42100000000000004,29.0,48.0,92.0,0.39,0.8440000000000001,0.14300000000000002,21.0,35.0,1,Trail Blazers,Thunder
6872,2007,92.0,0.382,0.6920000000000001,0.368,20.0,49.0,88.0,0.38799999999999996,0.645,0.462,19.0,51.0,1,Trail Blazers,Thunder
6873,2007,89.0,0.387,0.7140000000000001,0.368,27.0,53.0,79.0,0.408,0.667,0.385,22.0,50.0,1,Trail Blazers,Thunder
6874,2007,109.0,0.45299999999999996,0.675,0.444,16.0,44.0,107.0,0.512,0.857,0.25,19.0,37.0,1,Trail Blazers,Thunder
6875,2006,108.0,0.494,0.767,0.41200000000000003,21.0,46.0,102.0,0.402,0.765,0.4,21.0,43.0,1,Trail Blazers,Thunder
6876,2006,77.0,0.405,0.8,0.278,22.0,43.0,95.0,0.425,0.813,0.318,24.0,43.0,0,Trail Blazers,Thunder
6877,2006,89.0,0.444,0.7390000000000001,0.444,18.0,35.0,99.0,0.457,0.667,0.35700000000000004,13.0,39.0,0,Trail Blazers,Thunder
6878,2005,108.0,0.519,0.741,0.25,26.0,30.0,121.0,0.56,0.87,0.43799999999999994,30.0,42.0,0,Trail Blazers,Thunder
6879,2005,99.0,0.591,0.619,0.47100000000000003,26.0,29.0,111.0,0.534,0.8079999999999999,0.667,20.0,28.0,0,Trail Blazers,Thunder
6880,2005,82.0,0.31,0.8390000000000001,0.19,17.0,48.0,75.0,0.391,0.826,0.182,13.0,37.0,1,Trail Blazers,Thunder
6881,2004,91.0,0.473,0.5710000000000001,0.529,23.0,32.0,96.0,0.434,0.6920000000000001,0.375,14.0,49.0,0,Trail Blazers,Thunder
6882,2004,100.0,0.47200000000000003,0.8440000000000001,0.35700000000000004,16.0,31.0,94.0,0.449,0.95,0.23800000000000002,24.0,31.0,1,Trail Blazers,Thunder
6883,2003,115.0,0.47,0.7140000000000001,0.5379999999999999,24.0,39.0,108.0,0.513,0.8240000000000001,0.462,29.0,40.0,1,Trail Blazers,Thunder
6884,2003,95.0,0.44299999999999995,0.826,0.353,27.0,46.0,85.0,0.392,0.75,0.267,19.0,41.0,1,Trail Blazers,Thunder
6886,2019,136.0,0.521,1.0,0.467,23.0,54.0,119.0,0.44299999999999995,0.789,0.314,19.0,38.0,1,Trail Blazers,Thunder
6887,2018,118.0,0.469,0.652,0.371,22.0,45.0,115.0,0.547,0.6,0.444,24.0,39.0,1,Trail Blazers,Thunder
6888,2018,114.0,0.467,0.81,0.406,17.0,44.0,94.0,0.40700000000000003,0.679,0.179,21.0,47.0,1,Trail Blazers,Thunder
6889,2018,104.0,0.419,0.778,0.44,14.0,48.0,99.0,0.39799999999999996,0.87,0.152,18.0,49.0,1,Trail Blazers,Thunder
6890,2018,121.0,0.39399999999999996,0.809,0.22,14.0,51.0,129.0,0.457,0.7809999999999999,0.29600000000000004,14.0,58.0,0,Trail Blazers,Thunder
6891,2018,109.0,0.4320000000000001,0.857,0.29,30.0,50.0,111.0,0.426,0.885,0.32,18.0,49.0,0,Trail Blazers,Thunder
6892,2017,108.0,0.44299999999999995,0.826,0.33299999999999996,20.0,47.0,100.0,0.44,0.667,0.222,18.0,40.0,1,Trail Blazers,Thunder
6893,2017,103.0,0.5,0.7859999999999999,0.35,20.0,44.0,99.0,0.449,0.5329999999999999,0.33299999999999996,17.0,32.0,1,Trail Blazers,Thunder
6894,2016,114.0,0.494,0.743,0.4,19.0,45.0,109.0,0.395,0.938,0.379,11.0,40.0,1,Trail Blazers,Thunder
6895,2016,114.0,0.5379999999999999,0.741,0.348,23.0,37.0,95.0,0.379,0.75,0.29600000000000004,18.0,43.0,1,Trail Blazers,Thunder
6896,2015,120.0,0.512,0.792,0.455,32.0,39.0,115.0,0.473,0.645,0.409,18.0,50.0,1,Trail Blazers,Thunder
6897,2015,115.0,0.42,0.857,0.4320000000000001,27.0,52.0,110.0,0.48700000000000004,0.722,0.47600000000000003,23.0,42.0,1,Trail Blazers,Thunder
6898,2014,115.0,0.43799999999999994,0.871,0.385,20.0,43.0,112.0,0.479,0.818,0.28600000000000003,24.0,47.0,1,Trail Blazers,Thunder
6899,2014,106.0,0.44799999999999995,0.773,0.379,23.0,42.0,89.0,0.40700000000000003,0.8079999999999999,0.125,19.0,43.0,1,Trail Blazers,Thunder
6900,2019,103.0,0.408,0.75,0.297,19.0,52.0,111.0,0.413,0.828,0.297,19.0,51.0,0,Nets,Thunder
6901,2013,95.0,0.473,0.8240000000000001,0.45799999999999996,18.0,17.0,120.0,0.636,0.85,0.33299999999999996,28.0,41.0,0,Nets,Thunder
6902,2012,111.0,0.429,0.826,0.41200000000000003,22.0,40.0,117.0,0.606,0.882,0.5,22.0,33.0,0,Nets,Thunder
6903,2011,74.0,0.31,0.895,0.13,14.0,46.0,84.0,0.41600000000000004,0.667,0.235,13.0,55.0,0,Nets,Thunder
6904,2010,120.0,0.462,0.813,0.5,17.0,45.0,123.0,0.426,0.78,0.41700000000000004,19.0,50.0,0,Nets,Thunder
6905,2009,89.0,0.45299999999999996,0.8,0.111,24.0,33.0,105.0,0.474,0.825,0.0,21.0,43.0,0,Nets,Thunder
6906,2008,103.0,0.39799999999999996,0.8640000000000001,0.231,19.0,49.0,99.0,0.439,0.828,0.3,20.0,48.0,1,Nets,Thunder
6907,2007,99.0,0.475,0.682,0.5,27.0,42.0,88.0,0.405,0.81,0.214,17.0,45.0,1,Nets,Thunder
6908,2006,113.0,0.506,0.852,0.42100000000000004,27.0,34.0,119.0,0.484,0.828,0.304,23.0,46.0,0,Nets,Thunder
6909,2005,109.0,0.479,0.8290000000000001,0.33299999999999996,22.0,47.0,99.0,0.4270000000000001,0.862,0.345,19.0,32.0,1,Nets,Thunder
6910,2004,68.0,0.413,0.889,0.0,9.0,37.0,79.0,0.406,0.759,0.33299999999999996,12.0,33.0,0,Nets,Thunder
6911,2003,101.0,0.551,0.7859999999999999,0.5,24.0,39.0,88.0,0.405,0.5710000000000001,0.462,19.0,31.0,1,Nets,Thunder
6912,2018,112.0,0.43,0.767,0.41700000000000004,21.0,45.0,114.0,0.434,0.5770000000000001,0.342,28.0,60.0,0,Nets,Thunder
6913,2017,100.0,0.43799999999999994,0.633,0.297,24.0,49.0,95.0,0.38799999999999996,0.522,0.292,18.0,54.0,1,Nets,Thunder
6914,2016,104.0,0.465,0.867,0.5,20.0,32.0,122.0,0.494,0.706,0.455,30.0,44.0,0,Nets,Thunder
6915,2015,116.0,0.479,0.72,0.47100000000000003,24.0,49.0,106.0,0.462,0.632,0.308,20.0,46.0,1,Nets,Thunder
6916,2014,116.0,0.524,0.895,0.478,25.0,42.0,85.0,0.39,0.619,0.348,14.0,44.0,1,Nets,Thunder
6917,2013,128.0,0.5,0.821,0.395,27.0,48.0,119.0,0.495,0.789,0.364,27.0,38.0,1,Mavericks,Thunder
6918,2012,101.0,0.45799999999999996,1.0,0.429,18.0,34.0,107.0,0.488,0.8,0.23800000000000002,17.0,46.0,0,Mavericks,Thunder
6919,2012,114.0,0.451,0.833,0.35,24.0,46.0,117.0,0.41100000000000003,0.917,0.3,13.0,53.0,0,Mavericks,Thunder
6920,2011,97.0,0.418,0.875,0.526,19.0,39.0,103.0,0.52,0.8,0.375,22.0,39.0,0,Mavericks,Thunder
6921,2011,79.0,0.342,0.769,0.318,15.0,46.0,95.0,0.424,0.647,0.429,18.0,45.0,0,Mavericks,Thunder
6922,2011,86.0,0.35700000000000004,0.88,0.21100000000000002,16.0,44.0,95.0,0.40700000000000003,0.727,0.25,17.0,55.0,0,Mavericks,Thunder
6923,2011,100.0,0.488,0.85,0.313,21.0,41.0,87.0,0.40299999999999997,0.769,0.263,12.0,41.0,1,Mavericks,Thunder
6924,2011,92.0,0.38,0.75,0.4,21.0,33.0,106.0,0.564,0.8290000000000001,0.47600000000000003,17.0,45.0,0,Mavericks,Thunder
6925,2010,100.0,0.41,0.861,0.25,19.0,44.0,96.0,0.4270000000000001,0.84,0.313,16.0,49.0,1,Mavericks,Thunder
6926,2010,100.0,0.43799999999999994,0.875,0.33299999999999996,18.0,37.0,106.0,0.557,0.8079999999999999,0.389,17.0,38.0,0,Mavericks,Thunder
6927,2010,121.0,0.534,0.9440000000000001,0.391,22.0,33.0,112.0,0.47200000000000003,0.86,0.43799999999999994,19.0,35.0,1,Mavericks,Thunder
6928,2010,95.0,0.46799999999999997,0.75,0.3,18.0,47.0,99.0,0.47,0.654,0.267,23.0,45.0,0,Mavericks,Thunder
6929,2009,116.0,0.531,0.862,0.263,20.0,39.0,121.0,0.519,0.8420000000000001,0.35700000000000004,22.0,34.0,0,Mavericks,Thunder
6930,2009,99.0,0.44299999999999995,0.846,0.28600000000000003,19.0,34.0,98.0,0.42,0.828,0.353,13.0,45.0,1,Mavericks,Thunder
6931,2008,110.0,0.447,0.815,0.19,28.0,52.0,108.0,0.406,0.885,0.43799999999999994,23.0,52.0,1,Mavericks,Thunder
6932,2008,103.0,0.506,0.7,0.35,24.0,38.0,99.0,0.46,0.941,0.25,16.0,48.0,1,Mavericks,Thunder
6933,2007,99.0,0.506,0.8240000000000001,0.43799999999999994,27.0,43.0,83.0,0.381,0.818,0.14300000000000002,18.0,43.0,1,Mavericks,Thunder
6934,2007,111.0,0.517,0.611,0.42100000000000004,28.0,47.0,96.0,0.44299999999999995,0.862,0.16699999999999998,19.0,41.0,1,Mavericks,Thunder
6935,2006,122.0,0.545,0.867,0.522,25.0,33.0,102.0,0.47100000000000003,0.941,0.308,22.0,46.0,1,Mavericks,Thunder
6936,2006,112.0,0.43799999999999994,0.7909999999999999,0.348,15.0,58.0,88.0,0.42100000000000004,0.64,0.5,15.0,30.0,1,Mavericks,Thunder
6937,2005,110.0,0.473,0.857,0.353,25.0,50.0,91.0,0.44299999999999995,0.85,0.308,9.0,37.0,1,Mavericks,Thunder
6938,2004,101.0,0.506,0.708,0.364,32.0,38.0,96.0,0.452,0.769,0.47600000000000003,14.0,41.0,1,Mavericks,Thunder
6939,2004,102.0,0.455,0.867,0.353,16.0,35.0,107.0,0.452,0.7,0.435,20.0,47.0,0,Mavericks,Thunder
6940,2003,118.0,0.552,1.0,0.35700000000000004,30.0,43.0,108.0,0.495,0.625,0.379,30.0,35.0,1,Mavericks,Thunder
6941,2003,107.0,0.488,0.733,0.214,22.0,54.0,96.0,0.41200000000000003,0.75,0.20800000000000002,19.0,42.0,1,Mavericks,Thunder
6942,2019,107.0,0.42200000000000004,0.7829999999999999,0.325,27.0,66.0,70.0,0.326,0.563,0.147,14.0,39.0,1,Mavericks,Thunder
6943,2018,105.0,0.457,0.773,0.359,21.0,49.0,103.0,0.43,0.667,0.237,17.0,39.0,1,Mavericks,Thunder
6944,2018,111.0,0.5579999999999999,0.647,0.483,31.0,38.0,96.0,0.392,0.611,0.265,17.0,53.0,1,Mavericks,Thunder
6945,2017,110.0,0.484,0.6,0.361,30.0,36.0,111.0,0.452,0.895,0.278,19.0,56.0,0,Mavericks,Thunder
6946,2017,97.0,0.493,0.727,0.429,25.0,43.0,81.0,0.363,0.769,0.371,24.0,39.0,1,Mavericks,Thunder
6947,2016,91.0,0.413,0.789,0.345,23.0,39.0,92.0,0.435,0.857,0.261,17.0,48.0,0,Mavericks,Thunder
6948,2016,104.0,0.488,0.813,0.28,24.0,37.0,89.0,0.402,0.7,0.091,19.0,49.0,1,Mavericks,Thunder
6949,2016,114.0,0.465,0.8059999999999999,0.321,25.0,52.0,109.0,0.406,0.708,0.389,24.0,54.0,1,Mavericks,Thunder
6950,2015,108.0,0.518,0.8240000000000001,0.348,25.0,33.0,119.0,0.53,0.706,0.43799999999999994,26.0,42.0,0,Mavericks,Thunder
6951,2015,102.0,0.474,0.6859999999999999,0.261,24.0,29.0,131.0,0.5770000000000001,0.743,0.556,28.0,42.0,0,Mavericks,Thunder
6952,2015,103.0,0.40700000000000003,0.8,0.321,26.0,42.0,116.0,0.483,0.818,0.364,28.0,52.0,0,Mavericks,Thunder
6953,2015,106.0,0.46,0.889,0.303,24.0,33.0,109.0,0.495,0.733,0.267,18.0,47.0,0,Mavericks,Thunder
6954,2014,119.0,0.47200000000000003,0.7140000000000001,0.4,27.0,37.0,115.0,0.444,0.8,0.26899999999999996,19.0,59.0,1,Mavericks,Thunder
6955,2014,112.0,0.44299999999999995,0.857,0.32299999999999995,26.0,37.0,107.0,0.5,0.5710000000000001,0.35700000000000004,21.0,53.0,1,Mavericks,Thunder
6956,2014,109.0,0.413,0.711,0.306,24.0,45.0,118.0,0.48100000000000004,0.75,0.462,22.0,46.0,0,Mavericks,Thunder
6957,2013,110.0,0.429,0.778,0.355,22.0,42.0,119.0,0.451,0.8859999999999999,0.353,22.0,52.0,0,Pistons,Thunder
6958,2012,90.0,0.39799999999999996,0.667,0.353,22.0,39.0,92.0,0.37,0.8809999999999999,0.1,10.0,44.0,0,Pistons,Thunder
6959,2010,104.0,0.47100000000000003,0.8,0.667,16.0,43.0,105.0,0.38799999999999996,0.841,0.133,16.0,47.0,0,Pistons,Thunder
6960,2009,83.0,0.371,0.765,0.294,12.0,43.0,91.0,0.434,0.767,0.182,23.0,45.0,0,Pistons,Thunder
6961,2008,90.0,0.44799999999999995,0.833,0.2,17.0,41.0,88.0,0.451,0.632,0.222,20.0,46.0,1,Pistons,Thunder
6962,2007,100.0,0.38,0.838,0.474,23.0,40.0,97.0,0.457,0.8,0.273,18.0,47.0,1,Pistons,Thunder
6963,2006,97.0,0.39399999999999996,0.75,0.455,17.0,54.0,93.0,0.5,0.8420000000000001,0.33299999999999996,18.0,32.0,1,Pistons,Thunder
6964,2005,97.0,0.42,0.679,0.235,22.0,54.0,85.0,0.382,0.706,0.278,18.0,41.0,1,Pistons,Thunder
6965,2004,102.0,0.451,0.815,0.33299999999999996,21.0,47.0,95.0,0.494,0.818,0.348,22.0,31.0,1,Pistons,Thunder
6966,2003,72.0,0.382,0.8240000000000001,0.0,16.0,38.0,93.0,0.5,0.65,0.588,21.0,33.0,0,Pistons,Thunder
6967,2018,83.0,0.33,0.789,0.188,16.0,41.0,110.0,0.506,0.85,0.28,23.0,52.0,0,Pistons,Thunder
6968,2017,108.0,0.46399999999999997,0.75,0.364,24.0,43.0,121.0,0.484,0.7390000000000001,0.424,23.0,43.0,0,Pistons,Thunder
6969,2016,104.0,0.467,0.813,0.313,25.0,47.0,88.0,0.375,0.773,0.185,16.0,51.0,1,Pistons,Thunder
6970,2015,88.0,0.379,0.9,0.21100000000000002,20.0,53.0,82.0,0.37799999999999995,0.636,0.28600000000000003,16.0,45.0,1,Pistons,Thunder
6971,2014,94.0,0.447,0.679,0.304,25.0,39.0,96.0,0.44799999999999995,0.706,0.28600000000000003,20.0,50.0,0,Pistons,Thunder
6972,2019,107.0,0.45899999999999996,0.773,0.414,20.0,36.0,114.0,0.52,0.95,0.5,27.0,42.0,0,Hornets,Jazz
6973,2013,85.0,0.434,0.688,0.16699999999999998,16.0,50.0,88.0,0.386,0.778,0.47600000000000003,19.0,44.0,0,Hornets,Jazz
6974,2012,102.0,0.47700000000000004,0.636,0.5,26.0,39.0,112.0,0.537,0.667,0.455,30.0,41.0,0,Hornets,Jazz
6975,2011,93.0,0.47100000000000003,0.703,0.429,24.0,34.0,99.0,0.44799999999999995,0.833,0.14300000000000002,23.0,43.0,0,Hornets,Jazz
6976,2010,95.0,0.44299999999999995,0.708,0.381,26.0,43.0,96.0,0.44299999999999995,0.759,0.28600000000000003,22.0,40.0,0,Hornets,Jazz
6977,2009,102.0,0.493,0.758,0.5379999999999999,20.0,35.0,110.0,0.532,0.8,0.235,31.0,34.0,0,Hornets,Jazz
6978,2009,103.0,0.4,0.897,0.32,21.0,30.0,110.0,0.519,0.871,0.125,30.0,43.0,0,Hornets,Jazz
6979,2008,104.0,0.466,0.816,0.41700000000000004,16.0,39.0,96.0,0.439,0.792,0.41700000000000004,17.0,41.0,1,Hornets,Jazz
6980,2007,98.0,0.435,0.7859999999999999,0.41700000000000004,20.0,40.0,92.0,0.461,0.76,0.429,21.0,41.0,1,Hornets,Jazz
6981,2006,101.0,0.44,0.727,0.25,26.0,43.0,89.0,0.449,0.71,0.455,23.0,39.0,1,Hornets,Jazz
6982,2005,91.0,0.348,0.75,0.16699999999999998,17.0,44.0,95.0,0.447,0.575,0.33299999999999996,20.0,51.0,0,Hornets,Jazz
6983,2004,105.0,0.569,0.6829999999999999,0.33299999999999996,23.0,27.0,107.0,0.507,0.816,0.33299999999999996,26.0,37.0,0,Hornets,Jazz
6984,2018,111.0,0.495,0.615,0.321,19.0,38.0,119.0,0.5429999999999999,0.722,0.45,32.0,41.0,0,Hornets,Jazz
6985,2017,99.0,0.41,0.765,0.33299999999999996,17.0,46.0,88.0,0.364,0.87,0.34299999999999997,19.0,45.0,1,Hornets,Jazz
6986,2016,104.0,0.46299999999999997,0.69,0.308,24.0,37.0,98.0,0.46299999999999997,0.778,0.235,24.0,46.0,1,Hornets,Jazz
6987,2015,124.0,0.466,0.875,0.519,20.0,50.0,119.0,0.423,0.8,0.33299999999999996,27.0,49.0,1,Hornets,Jazz
6988,2014,104.0,0.483,0.688,0.409,21.0,49.0,86.0,0.38799999999999996,0.8,0.258,18.0,39.0,1,Hornets,Jazz
6989,2019,116.0,0.44,0.8079999999999999,0.366,18.0,42.0,127.0,0.5660000000000001,0.773,0.457,23.0,45.0,0,Timberwolves,Jazz
6990,2013,130.0,0.41200000000000003,0.778,0.32,24.0,45.0,136.0,0.491,0.828,0.25,30.0,60.0,0,Timberwolves,Jazz
6991,2013,98.0,0.434,0.588,0.353,25.0,60.0,72.0,0.28800000000000003,0.7929999999999999,0.28,12.0,42.0,1,Timberwolves,Jazz
6992,2012,80.0,0.4270000000000001,0.778,0.11800000000000001,21.0,38.0,96.0,0.46799999999999997,0.9129999999999999,0.3,21.0,41.0,0,Timberwolves,Jazz
6993,2012,93.0,0.341,0.789,0.22699999999999998,18.0,49.0,97.0,0.4370000000000001,0.76,0.182,20.0,53.0,0,Timberwolves,Jazz
6994,2011,100.0,0.40299999999999997,0.711,0.5,20.0,48.0,98.0,0.45899999999999996,0.792,0.14300000000000002,25.0,41.0,1,Timberwolves,Jazz
6995,2010,122.0,0.5479999999999999,0.8,0.588,29.0,42.0,101.0,0.5,0.63,0.667,25.0,35.0,1,Timberwolves,Jazz
6996,2010,107.0,0.425,0.7929999999999999,0.5,19.0,43.0,112.0,0.493,0.841,0.1,25.0,45.0,0,Timberwolves,Jazz
6997,2009,103.0,0.526,0.615,0.385,31.0,38.0,107.0,0.457,0.727,0.43799999999999994,27.0,42.0,0,Timberwolves,Jazz
6998,2009,108.0,0.5710000000000001,0.667,0.444,19.0,41.0,101.0,0.5,0.765,0.125,28.0,36.0,1,Timberwolves,Jazz
6999,2008,103.0,0.46299999999999997,0.857,0.16699999999999998,21.0,40.0,120.0,0.532,0.868,0.385,28.0,36.0,0,Timberwolves,Jazz
7000,2008,96.0,0.402,0.628,0.188,15.0,43.0,99.0,0.46399999999999997,0.838,0.33299999999999996,23.0,40.0,0,Timberwolves,Jazz
7001,2007,110.0,0.532,0.7929999999999999,0.3,20.0,35.0,103.0,0.539,0.769,0.083,31.0,36.0,1,Timberwolves,Jazz
7002,2007,111.0,0.4320000000000001,0.718,0.43799999999999994,18.0,43.0,100.0,0.46399999999999997,0.833,0.462,26.0,39.0,1,Timberwolves,Jazz
7003,2006,83.0,0.431,0.667,0.111,15.0,25.0,109.0,0.575,0.727,0.45,28.0,39.0,0,Timberwolves,Jazz
7004,2006,110.0,0.512,0.909,0.462,19.0,36.0,103.0,0.494,0.742,0.25,22.0,40.0,1,Timberwolves,Jazz
7005,2005,95.0,0.45899999999999996,0.743,0.14300000000000002,26.0,38.0,103.0,0.488,0.556,0.4,27.0,46.0,0,Timberwolves,Jazz
7006,2005,80.0,0.373,0.941,0.222,19.0,46.0,94.0,0.379,0.7709999999999999,0.16699999999999998,18.0,46.0,0,Timberwolves,Jazz
7007,2004,111.0,0.532,0.857,0.385,31.0,47.0,86.0,0.4320000000000001,0.7140000000000001,0.33299999999999996,26.0,29.0,1,Timberwolves,Jazz
7008,2004,93.0,0.4,0.75,0.4,19.0,39.0,91.0,0.462,0.9440000000000001,0.2,26.0,45.0,1,Timberwolves,Jazz
7009,2003,104.0,0.484,0.816,0.364,15.0,42.0,90.0,0.377,0.875,0.222,22.0,35.0,1,Timberwolves,Jazz
7010,2003,77.0,0.392,0.737,0.385,22.0,40.0,85.0,0.451,0.679,0.222,16.0,38.0,0,Timberwolves,Jazz
7011,2019,95.0,0.39299999999999996,0.524,0.311,13.0,51.0,103.0,0.40700000000000003,0.7040000000000001,0.424,22.0,51.0,0,Timberwolves,Jazz
7012,2018,111.0,0.48100000000000004,0.87,0.47200000000000003,22.0,35.0,125.0,0.535,0.72,0.385,30.0,36.0,0,Timberwolves,Jazz
7013,2018,128.0,0.581,0.667,0.48,19.0,41.0,125.0,0.485,0.6,0.433,25.0,48.0,1,Timberwolves,Jazz
7014,2017,97.0,0.42200000000000004,0.929,0.33299999999999996,19.0,32.0,121.0,0.605,0.72,0.39299999999999996,29.0,45.0,0,Timberwolves,Jazz
7015,2017,100.0,0.444,0.8079999999999999,0.318,17.0,44.0,97.0,0.48100000000000004,0.8240000000000001,0.409,23.0,38.0,1,Timberwolves,Jazz
7016,2016,92.0,0.43799999999999994,0.7140000000000001,0.35,23.0,48.0,94.0,0.41600000000000004,0.7859999999999999,0.348,23.0,39.0,0,Timberwolves,Jazz
7017,2016,103.0,0.444,0.96,0.368,26.0,39.0,112.0,0.506,0.8240000000000001,0.222,19.0,42.0,0,Timberwolves,Jazz
7018,2015,84.0,0.381,0.8420000000000001,0.364,18.0,41.0,93.0,0.47,0.857,0.429,21.0,45.0,0,Timberwolves,Jazz
7019,2015,94.0,0.46799999999999997,0.63,0.5,27.0,47.0,80.0,0.35,0.7,0.256,15.0,44.0,1,Timberwolves,Jazz
7020,2014,84.0,0.368,0.815,0.375,21.0,34.0,104.0,0.47600000000000003,0.889,0.303,18.0,47.0,0,Timberwolves,Jazz
7021,2014,89.0,0.395,0.833,0.316,17.0,37.0,101.0,0.507,0.667,0.55,23.0,47.0,0,Timberwolves,Jazz
7022,2019,107.0,0.368,0.9259999999999999,0.3,22.0,46.0,120.0,0.523,0.765,0.486,25.0,47.0,0,Clippers,Jazz
7023,2013,102.0,0.514,0.649,0.16699999999999998,25.0,45.0,87.0,0.358,0.679,0.33299999999999996,19.0,42.0,1,Clippers,Jazz
7024,2013,98.0,0.455,0.7809999999999999,0.214,20.0,41.0,90.0,0.42100000000000004,0.905,0.368,24.0,45.0,1,Clippers,Jazz
7025,2013,103.0,0.386,0.723,0.278,26.0,43.0,99.0,0.425,0.8,0.294,24.0,57.0,1,Clippers,Jazz
7026,2012,107.0,0.513,0.792,0.4,22.0,46.0,94.0,0.41700000000000004,0.821,0.067,25.0,39.0,1,Clippers,Jazz
7027,2012,107.0,0.5,0.7240000000000001,0.444,25.0,41.0,96.0,0.413,0.735,0.385,29.0,38.0,1,Clippers,Jazz
7028,2012,96.0,0.4270000000000001,0.615,0.2,23.0,46.0,94.0,0.40700000000000003,0.645,0.444,20.0,48.0,1,Clippers,Jazz
